# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.0075779 -0.30000 10.07918 0.2477163076 1.8344945124    0.247 -2.144  3.5161  4.992    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.52e-18      0.00 7.222e-01 2.702e-01 1.371e-03 3.698e-04 3.354e-03 -1.000 7.623e-03 10.129 10.969 12.328 9.827
0.0075779 -0.30000 10.07918 0.2970026731 1.9468721143    0.297 -1.978  3.5264  4.946    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.83e-19      0.00 7.220e-01 2.704e-01 1.370e-03 3.698e-04 3.354e-03 -1.000 7.623e-03 9.715 10.481 11.750 9.372
0.0075779 -0.30000 10.07918 0.3462890387 2.0372930555    0.346 -1.835  3.5350  4.905    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.19e-20      0.00 7.292e-01 2.631e-01 1.371e-03 3.698e-04 3.354e-03 -1.000 7.623e-03 9.358 10.069 11.272 8.986
0.0075779 -0.30000 10.07918 0.3955754042 2.1123620797    0.395 -1.687  3.5459  4.858    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.72e-16      0.00 7.300e-01 2.624e-01 1.371e-03 3.698e-04 3.354e-03 -1.000 7.623e-03 8.988 9.633 10.762 8.582
0.0075779 -0.30000 10.07918 0.4219337702 2.1476886824    0.421 -1.599  3.5535  4.828    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.14e-15      0.00 7.300e-01 2.624e-01 1.371e-03 3.698e-04 3.354e-03 -1.000 7.623e-03 8.769 9.370 10.450 8.340
0.0075779 -0.30000 10.07918 0.4448617101 2.1761610512    0.444 -1.527  3.5597  4.804    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.22e-15      0.00 7.300e-01 2.623e-01 1.371e-03 3.698e-04 3.354e-03 -1.000 7.623e-03 8.588 9.154 10.196 8.142
0.0075779 -0.30000 10.07918 0.4616600871 2.1958375873    0.461 -1.466  3.5660  4.784    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.56e-15      0.00 7.300e-01 2.623e-01 1.371e-03 3.698e-04 3.354e-03 -1.000 7.623e-03 8.436 8.966 9.971 7.973
0.0075779 -0.30000 10.07918 0.4941480458 2.2313752924    0.494 -1.355  3.5777  4.749    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.34e-15      0.00 7.300e-01 2.623e-01 1.371e-03 3.698e-04 3.354e-03 -1.000 7.623e-03 8.157 8.625 9.568 7.664
0.0075779 -0.30000 10.07918 0.5094810724 2.2470190173    0.509 -1.292  3.5854  4.730    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.88e-15      0.00 7.385e-01 2.541e-01 1.330e-03 3.588e-04 3.255e-03 -1.000 7.398e-03 8.000 8.430 9.336 7.490
0.0075779 -0.30000 10.07918 0.5434343815 2.2781467397    0.543 -1.160  3.6016  4.691    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -5.32e-15      0.00 7.558e-01 2.372e-01 1.246e-03 3.363e-04 3.051e-03 -1.000 6.949e-03 7.671 8.031 8.866 7.132
0.0075779 -0.30000 10.07918 0.5927207470 2.3161178914    0.592 -0.969  3.6309  4.655    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -8.24e-15      0.00 7.634e-01 2.298e-01 1.215e-03 3.280e-04 2.977e-03 -1.000 6.767e-03 7.193 7.437 8.153 6.612
0.0075779 -0.30000 10.07918 0.6420070529 2.3474642587    0.642 -0.776  3.6647  4.632    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.27e-14      0.00 7.674e-01 2.259e-01 1.198e-03 3.235e-04 2.936e-03 -1.000 6.684e-03 6.710 6.812 7.388 6.087
0.0075779 -0.30000 10.07918 0.6462538242 2.3499091231    0.646 -0.760  3.6674  4.630    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.32e-14      0.00 7.678e-01 2.256e-01 1.196e-03 3.230e-04 2.932e-03 -1.000 6.673e-03 6.669 6.760 7.327 6.043
0.0075779 -0.30000 10.07918 0.6811981201 2.3687028358    0.681 -0.627  3.6893  4.607    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.79e-14      0.00 7.710e-01 2.225e-01 1.182e-03 3.194e-04 2.900e-03 -1.000 6.588e-03 6.337 6.354 6.850 5.694
0.0075779 -0.30000 10.07918 0.6912934780 2.3737271623    0.691 -0.589  3.6954  4.600    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.95e-14      0.00 7.719e-01 2.216e-01 1.178e-03 3.183e-04 2.890e-03 -1.000 6.545e-03 6.242 6.242 6.721 5.597
0.0075779 -0.30000 10.07918 0.7008772492 2.3783431904    0.700 -0.552  3.7011  4.592    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -2.13e-14      0.00 7.729e-01 2.205e-01 1.171e-03 3.170e-04 2.880e-03 -1.000 6.508e-03 6.150 6.136 6.600 5.505
0.0075779 -0.30000 10.07918 0.7138945460 2.3843852822    0.713 -0.502  3.7086  4.580    1  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1 -3.38e-15      0.00 7.744e-01 2.191e-01 1.161e-03 3.153e-04 2.865e-03 -1.000 6.512e-03 6.026 5.995 6.438 5.382
0.0075779 -0.30000 10.07918 0.7255064845 2.3895651781    0.725 -0.458  3.7152  4.569    1  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1 -3.81e-15      0.00 7.756e-01 2.179e-01 1.153e-03 3.138e-04 2.852e-03 -1.000 6.500e-03 5.915 5.870 6.297 5.272
0.0075779 -0.30000 10.07918 0.7366139889 2.3943447131    0.736 -0.415  3.7214  4.558    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.78e-14      0.00 7.768e-01 2.167e-01 1.145e-03 3.124e-04 2.840e-03 -1.000 6.514e-03 5.808 5.751 6.163 5.167
0.0075779 -0.30000 10.07918 0.7405797243 2.3960112705    0.740 -0.400  3.7236  4.553    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.07e-14      0.00 7.772e-01 2.163e-01 1.142e-03 3.119e-04 2.836e-03 -1.000 6.451e-03 5.769 5.709 6.116 5.130
0.0075779 -0.30000 10.07918 0.7460005283 2.3982563747    0.745 -0.379  3.7263  4.546    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.24e-14      0.00 7.780e-01 2.156e-01 1.139e-03 3.110e-04 2.828e-03 -1.000 6.455e-03 5.717 5.652 6.053 5.079
0.0075779 -0.30000 10.07918 0.7565912604 2.4025361174    0.756 -0.337  3.7315  4.532    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -3.59e-14      0.00 7.794e-01 2.142e-01 1.132e-03 3.093e-04 2.813e-03 -1.000 6.411e-03 5.613 5.540 5.930 4.979
0.0075779 -0.30000 10.07918 0.7665408254 2.4064331123    0.766 -0.298  3.7363  4.517    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.56e-15      0.00 7.808e-01 2.128e-01 1.125e-03 3.076e-04 2.799e-03 -1.000 6.360e-03 5.515 5.436 5.814 4.885
0.0075779 -0.30000 10.07918 0.7801097631 2.4115639085    0.779 -0.244  3.7426  4.496    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.31e-14      0.00 7.826e-01 2.110e-01 1.117e-03 3.054e-04 2.779e-03 -1.000 6.346e-03 5.379 5.292 5.657 4.756
0.0075779 -0.30000 10.07918 0.7887352705 2.4147201183    0.788 -0.209  3.7464  4.481    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -5.01e-14      0.00 7.838e-01 2.099e-01 1.111e-03 3.041e-04 2.767e-03 -1.000 6.307e-03 5.292 5.201 5.557 4.673
0.0075779 -0.30000 10.07918 0.7912600636 2.4156290213    0.790 -0.198  3.7475  4.476    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -5.15e-14      0.00 7.843e-01 2.094e-01 1.109e-03 3.036e-04 2.762e-03 -1.000 6.291e-03 5.266 5.174 5.528 4.649
0.0075779 -0.30000 10.07918 0.8011530042 2.4191269998    0.800 -0.157  3.7514  4.456    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -2.04e-14      0.00 7.860e-01 2.078e-01 1.102e-03 3.016e-04 2.745e-03 -1.000 6.201e-03 5.162 5.068 5.413 4.551
0.0075779 -0.30000 10.07918 0.8101653457 2.4222282473    0.809 -0.118  3.7549  4.436    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.64e-15      0.00 7.875e-01 2.063e-01 1.095e-03 2.998e-04 2.728e-03 -1.000 6.186e-03 5.066 4.969 5.307 4.460
0.0075779 -0.30000 10.07918 0.8188810945 2.4251528856    0.818 -0.080  3.7581  4.415    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -2.95e-15      0.00 7.890e-01 2.049e-01 1.089e-03 2.980e-04 2.713e-03 -1.000 6.150e-03 4.970 4.871 5.202 4.368
0.0075779 -0.30000 10.07918 0.8275538087 2.4279928736    0.826 -0.040  3.7611  4.392    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.54e-14      0.00 7.905e-01 2.034e-01 1.082e-03 2.963e-04 2.697e-03 -1.000 6.135e-03 4.871 4.770 5.095 4.275
0.0075779 -0.30000 10.07918 0.8353248239 2.4304800649    0.834 -0.004  3.7636  4.370    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -6.73e-14      0.00 7.918e-01 2.021e-01 1.076e-03 2.948e-04 2.684e-03 -1.000 6.102e-03 4.780 4.678 4.998 4.189
0.0075779 -0.30000 10.07918 0.8368906975 2.4309748125    0.836  0.003  3.7640  4.365    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -9.05e-14      0.00 7.920e-01 2.019e-01 1.075e-03 2.944e-04 2.681e-03 -1.000 6.094e-03 4.762 4.660 4.978 4.171
0.0075779 -0.30000 10.07918 0.8391522169 2.4316856073    0.838  0.014  3.7647  4.358    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -9.33e-14      0.00 7.925e-01 2.014e-01 1.073e-03 2.938e-04 2.676e-03 -1.000 6.080e-03 4.735 4.633 4.950 4.146
0.0075779 -0.30000 10.07918 0.8480949402 2.4344536509    0.847  0.057  3.7669  4.328    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.77e-14      0.00 7.944e-01 1.996e-01 1.065e-03 2.916e-04 2.656e-03 -1.000 6.050e-03 4.628 4.525 4.836 4.043
0.0075779 -0.30000 10.07918 0.8567045331 2.4370558873    0.855  0.099  3.7686  4.297    1  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -2.25e-14      0.00 7.959e-01 1.981e-01 1.058e-03 2.899e-04 2.640e-03 -1.000 5.985e-03 4.522 4.419 4.727 3.941
0.0075779 -0.30000 10.07918 0.8642665744 2.4392923884    0.863  0.138  3.7698  4.267    1  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -3.99e-14      0.00 7.959e-01 1.981e-01 1.058e-03 2.900e-04 2.641e-03 -1.000 5.987e-03 4.424 4.320 4.625 3.845
0.0075779 -0.30000 10.07918 0.8656790853 2.4397051661    0.864  0.146  3.7700  4.261    1  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -2.38e-15      0.00 7.959e-01 1.981e-01 1.059e-03 2.901e-04 2.642e-03 -1.000 5.988e-03 4.406 4.301 4.606 3.827
0.0075779 -0.30000 10.07918 0.8731634617 2.4418667193    0.871  0.188  3.7703  4.224    1  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -1.32e-14      0.00 7.952e-01 1.987e-01 1.062e-03 2.911e-04 2.651e-03 -1.000 6.022e-03 4.301 4.196 4.500 3.723
0.0075779 -0.30000 10.07918 0.8807941079 2.4440270813    0.879  0.232  3.7698  4.181    1  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -7.56e-14      0.00 7.939e-01 2.001e-01 1.070e-03 2.932e-04 2.671e-03 -1.000 6.032e-03 4.189 4.085 4.389 3.611
0.0075779 -0.30000 10.07918 0.8850461841 2.4452123442    0.883  0.259  3.7689  4.153    1  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -2.02e-13      0.00 7.925e-01 2.015e-01 1.078e-03 2.955e-04 2.691e-03 -1.000 6.069e-03 4.123 4.020 4.326 3.544
0.0075779 -0.30000 10.07918 0.8870767355 2.4457737509    0.885  0.271  3.7684  4.139    1  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -2.11e-13      0.00 7.919e-01 2.020e-01 1.082e-03 2.964e-04 2.700e-03 -1.000 6.089e-03 4.092 3.988 4.295 3.512
0.0075779 -0.30000 10.07918 0.8884976506 2.4461648509    0.887  0.281  3.7679  4.129    1  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -2.19e-13      0.00 7.911e-01 2.027e-01 1.086e-03 2.976e-04 2.711e-03 -1.000 6.156e-03 4.069 3.966 4.273 3.488
0.0075779 -0.30000 10.07918 0.8942305446 2.4477282955    0.892  0.319  3.7639  4.077    2  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -2.52e-13      0.00 7.844e-01 2.092e-01 1.121e-03 3.070e-04 2.797e-03 -1.000 6.360e-03 3.972 3.871 4.186 3.385
0.0075779 -0.30000 10.07918 0.8995760083 2.4491654553    0.898  0.354  3.7563  4.014    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -2.93e-13      0.00 7.734e-01 2.199e-01 1.172e-03 3.211e-04 2.924e-03 -1.000 6.654e-03 3.884 3.788 4.118 3.286
0.0075779 -0.30000 10.07918 0.9030604959 2.4500917537    0.901  0.373  3.7465  3.957    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -3.77e-14      0.00 7.638e-01 2.293e-01 1.214e-03 3.322e-04 3.024e-03 -1.000 6.873e-03 3.836 3.749 4.100 3.226
0.0075779 -0.30000 10.07918 0.9052675962 2.4506742377    0.903  0.383  3.7364  3.908    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.76e-14      0.00 7.570e-01 2.360e-01 1.242e-03 3.397e-04 3.090e-03 -1.000 6.994e-03 3.812 3.737 4.108 3.193
0.0075779 -0.30000 10.07918 0.9071631432 2.4511718976    0.905  0.396  3.7253  3.852    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -3.58e-14      0.00 7.513e-01 2.416e-01 1.264e-03 3.457e-04 3.143e-03 -1.000 7.140e-03 3.780 3.722 4.116 3.155
0.0075779 -0.30000 10.07918 0.9086551070 2.4515619212    0.907  0.420  3.7166  3.794    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.61e-14      0.00 7.472e-01 2.456e-01 1.280e-03 3.498e-04 3.180e-03 -1.000 7.188e-03 3.719 3.677 4.089 3.091
0.0075779 -0.30000 10.07918 0.9100529552 2.4519260073    0.908  0.461  3.7102  3.728    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -6.14e-14      0.00 7.434e-01 2.493e-01 1.292e-03 3.531e-04 3.209e-03 -1.000 7.293e-03 3.619 3.589 4.016 2.990
0.0075779 -0.30000 10.07918 0.9104331136 2.4520248018    0.908  0.474  3.7087  3.709    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -6.71e-14      0.00 7.424e-01 2.503e-01 1.295e-03 3.539e-04 3.217e-03 -1.000 7.358e-03 3.585 3.559 3.989 2.957
0.0075779 -0.30000 10.07918 0.9107969403 2.4521192631    0.909  0.490  3.7075  3.689    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -7.34e-14      0.00 7.414e-01 2.513e-01 1.298e-03 3.546e-04 3.223e-03 -1.000 7.364e-03 3.546 3.523 3.955 2.918
0.0075779 -0.30000 10.07918 0.9117595553 2.4523687716    0.910  0.534  3.7049  3.634    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -9.37e-14      0.00 7.386e-01 2.540e-01 1.304e-03 3.563e-04 3.238e-03 -1.000 7.372e-03 3.434 3.417 3.855 2.807
0.0075779 -0.30000 10.07918 0.9125452638 2.4525719774    0.910  0.576  3.7031  3.586    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.16e-13      0.00 7.363e-01 2.564e-01 1.307e-03 3.577e-04 3.248e-03 -1.000 7.371e-03 3.331 3.318 3.760 2.704
0.0075779 -0.30000 10.07918 0.9133133292 2.4527702317    0.911  0.620  3.7016  3.537    3  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.45e-13      0.00 7.338e-01 2.588e-01 1.308e-03 3.596e-04 3.258e-03 -1.000 7.379e-03 3.221 3.212 3.657 2.595
0.0075779 -0.30000 10.07918 0.9140421748 2.4529580082    0.912  0.665  3.7004  3.486    3  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -1.82e-13      0.00 7.312e-01 2.614e-01 1.304e-03 3.637e-04 3.265e-03 -1.000 7.403e-03 3.107 3.101 3.549 2.482
0.0075779 -0.30000 10.07918 0.9146702886 2.4531195566    0.912  0.708  3.6993  3.439    3  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1 -2.23e-13      0.00 7.289e-01 2.637e-01 1.295e-03 3.726e-04 3.271e-03 -1.000 7.423e-03 3.001 2.997 3.447 2.376
0.0075779 -0.30000 10.07918 0.9152674675 2.4532729123    0.913  0.751  3.6982  3.392    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1 -2.73e-13      0.00 7.267e-01 2.658e-01 1.280e-03 3.868e-04 3.276e-03 -1.000 7.447e-03 2.892 2.892 3.345 2.269
0.0075779 -0.30000 10.07918 0.9158402085 2.4534197762    0.913  0.796  3.6971  3.343    3  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1 -3.37e-13      0.00 7.247e-01 2.679e-01 1.261e-03 4.084e-04 3.280e-03 -1.000 7.466e-03 2.780 2.783 3.238 2.157
0.0075779 -0.30000 10.07918 0.9163344502 2.4535463414    0.914  0.838  3.6959  3.297    3  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1 -4.08e-13      0.00 7.230e-01 2.696e-01 1.243e-03 4.304e-04 3.283e-03 -1.000 7.463e-03 2.675 2.680 3.139 2.052
0.0075779 -0.30000 10.07918 0.9167990685 2.4536651775    0.914  0.880  3.6948  3.250    3  0.000  0.498     0.00     0.00     0.00     0.00     0.00 -1 -4.93e-13      0.00 7.215e-01 2.710e-01 1.227e-03 4.509e-04 3.285e-03 -1.000 7.461e-03 2.569 2.578 3.039 1.947
0.0075779 -0.30000 10.07918 0.9172394276 2.4537776811    0.915  0.924  3.6935  3.202    3  0.000  0.493     0.00     0.00     0.00     0.00     0.00 -1 -5.98e-13      0.00 7.203e-01 2.722e-01 1.214e-03 4.673e-04 3.287e-03 -1.000 7.485e-03 2.460 2.472 2.936 1.839
0.0075779 -0.30000 10.07918 0.9176553488 2.4538838272    0.915  0.969  3.6922  3.152    3  0.000  0.489     0.00     0.00     0.00     0.00     0.00 -1 -7.26e-13      0.00 7.193e-01 2.732e-01 1.204e-03 4.805e-04 3.288e-03 -1.000 7.486e-03 2.349 2.364 2.832 1.728
0.0075779 -0.30000 10.07918 0.9180203080 2.4539768764    0.915  1.011  3.6908  3.104    3  0.000  0.485     0.00     0.00     0.00     0.00     0.00 -1 -8.71e-13      0.00 7.186e-01 2.739e-01 1.196e-03 4.903e-04 3.290e-03 -1.000 7.510e-03 2.242 2.262 2.733 1.622
0.0075779 -0.30000 10.07918 0.9183362126 2.4540573500    0.916  1.050  3.6894  3.059    3  0.000  0.483     0.00     0.00     0.00     0.00     0.00 -1 -1.03e-12      0.00 7.181e-01 2.744e-01 1.192e-03 4.965e-04 3.290e-03 -1.000 7.495e-03 2.144 2.167 2.642 1.524
0.0075779 -0.30000 10.07918 0.9186515212 2.4541376083    0.916  1.094  3.6879  3.009    3  0.000  0.482     0.00     0.00     0.00     0.00     0.00 -1 -1.24e-12      0.00 7.177e-01 2.748e-01 1.188e-03 5.014e-04 3.291e-03 -1.000 7.488e-03 2.035 2.063 2.542 1.417
0.0075779 -0.30000 10.07918 0.9189266562 2.4542075892    0.916  1.135  3.6863  2.962    3  0.000  0.481     0.00     0.00     0.00     0.00     0.00 -1 -1.46e-12      0.00 7.174e-01 2.751e-01 1.185e-03 5.049e-04 3.291e-03 -1.000 7.497e-03 1.933 1.966 2.448 1.316
0.0075779 -0.30000 10.07918 0.9192548394 2.4542909999    0.916  1.188  3.6842  2.901    3  0.000  0.480     0.00     0.00     0.00     0.00     0.00 -1 -1.82e-12      0.00 7.172e-01 2.753e-01 1.183e-03 5.074e-04 3.292e-03 -1.000 7.500e-03 1.801 1.840 2.328 1.185
0.0075779 -0.30000 10.07918 0.9195432067 2.4543642345    0.916  1.239  3.6821  2.842    3  0.000  0.480     0.00     0.00     0.00     0.00     0.00 -1 -2.24e-12      0.00 7.172e-01 2.754e-01 1.183e-03 5.083e-04 3.292e-03 -1.000 7.486e-03 1.673 1.718 2.211 1.059
0.0075779 -0.30000 10.07918 0.9197474122 2.4544160632    0.917  1.278  3.6804  2.795    3  0.000  0.480     0.00     0.00     0.00     0.00     0.00 -1 -2.63e-12      0.00 7.171e-01 2.754e-01 1.183e-03 5.085e-04 3.292e-03 -1.000 7.485e-03 1.574 1.624 2.121 0.961
0.0075779 -0.30000 10.07918 0.9199895859 2.4544774942    0.917  1.329  3.6781  2.735    3  0.000  0.479     0.00     0.00     0.00     0.00     0.00 -1 -3.23e-12      0.00 7.171e-01 2.754e-01 1.183e-03 5.087e-04 3.292e-03 -1.000 7.486e-03 1.447 1.505 2.008 0.837
0.0075779 -0.30000 10.07918 0.9202024341 2.4545314556    0.917  1.378  3.6758  2.678    3  0.000  0.479     0.00     0.00     0.00     0.00     0.00 -1 -3.92e-12      0.00 7.171e-01 2.754e-01 1.182e-03 5.089e-04 3.292e-03 -1.000 7.486e-03 1.325 1.390 1.900 0.717
0.0075779 -0.30000 10.07918 0.9203585386 2.4545710131    0.917  1.416  3.6739  2.632    3  0.000  0.479     0.00     0.00     0.00     0.00     0.00 -1 -4.57e-12      0.00 7.171e-01 2.754e-01 1.182e-03 5.091e-04 3.292e-03 -1.000 7.486e-03 1.230 1.301 1.815 0.624
0.0075779 -0.30000 10.07918 0.9205417037 2.4546174082    0.917  1.464  3.6716  2.575    3  0.000  0.479     0.00     0.00     0.00     0.00     0.00 -1 -5.52e-12      0.00 7.171e-01 2.754e-01 1.182e-03 5.092e-04 3.292e-03 -1.000 7.486e-03 1.110 1.189 1.710 0.507
0.0075779 -0.30000 10.07918 0.9207109809 2.4546602666    0.917  1.510  3.6692  2.519    3  0.000  0.479     0.00     0.00     0.00     0.00     0.00 -1 -6.62e-12      0.00 7.171e-01 2.754e-01 1.182e-03 5.094e-04 3.292e-03 -1.000 7.487e-03 0.995 1.082 1.608 0.394
0.0075779 -0.30000 10.07918 0.9208839536 2.4547040420    0.917  1.555  3.6669  2.465    3  0.000  0.479     0.00     0.00     0.00     0.00     0.00 -1 -7.91e-12      0.00 7.171e-01 2.754e-01 1.182e-03 5.096e-04 3.292e-03 -1.000 7.487e-03 0.883 0.978 1.513 0.285
0.0075779 -0.30000 10.07918 0.9210807681 2.4547538282    0.917  1.590  3.6651  2.422    3  0.000  0.479     0.00     0.00     0.00     0.00     0.00 -1 -9.22e-12      0.00 7.171e-01 2.754e-01 1.182e-03 5.098e-04 3.292e-03 -1.000 7.487e-03 0.794 0.896 1.435 0.198
0.0075779 -0.30000 10.07918 0.9211787581 2.4547786066    0.917  1.571  3.6665  2.447    3  0.000  0.479     0.00     0.00     0.00     0.00     0.00 -1 -8.75e-12      0.00 7.171e-01 2.754e-01 1.182e-03 5.099e-04 3.292e-03 -1.000 7.488e-03 0.842 0.938 1.473 0.243
0.0075779 -0.30000 10.07918 0.9212977290 2.4548086822    0.917  1.536  3.6690  2.492    3  0.000  0.479     0.00     0.00     0.00     0.00     0.00 -1  -7.8e-12      0.00 7.171e-01 2.755e-01 1.182e-03 5.100e-04 3.292e-03 -1.000 7.488e-03 0.930 1.018 1.546 0.330
0.0075779 -0.30000 10.07918 0.9213240743 2.4548153411    0.917  1.546  3.6684  2.480    3  0.000  0.479     0.00     0.00     0.00     0.00     0.00 -1 -8.06e-12      0.00 7.171e-01 2.755e-01 1.182e-03 5.100e-04 3.292e-03 -1.000 7.488e-03 0.906 0.996 1.525 0.306
0.0075779 -0.30000 10.07918 0.9214558601 2.4548486437    0.917  1.594  3.6658  2.421    3  0.000  0.479     0.00     0.00     0.00     0.00     0.00 -1  -9.6e-12      0.00 7.171e-01 2.755e-01 1.182e-03 5.101e-04 3.292e-03 -1.000 7.488e-03 0.786 0.885 1.423 0.188
0.0075779 -0.30000 10.07918 0.9215831757 2.4548808063    0.917  1.642  3.6630  2.362    3  0.000  0.479     0.00     0.00     0.00     0.00     0.00 -1 -1.16e-11      0.00 7.170e-01 2.755e-01 1.181e-03 5.102e-04 3.292e-03 -1.000 7.488e-03 0.664 0.773 1.320 0.069
0.0075779 -0.30000 10.07918 0.9216985703 2.4549099485    0.916  1.689  3.6603  2.304    3  0.000  0.479     0.00     0.00     0.00     0.00     0.00 -1 -1.39e-11      0.00 7.170e-01 2.755e-01 1.181e-03 5.104e-04 3.292e-03 -1.000 7.488e-03 0.547 0.665 1.220 -0.045
0.0075779 -0.30000 10.07918 0.9218056798 2.4549369909    0.916  1.736  3.6576  2.246    3  0.000  0.479     0.00     0.00     0.00     0.00     0.00 -1 -1.67e-11      0.00 7.170e-01 2.755e-01 1.181e-03 5.105e-04 3.292e-03 -1.000 7.489e-03 0.429 0.558 1.122 -0.160
0.0075779 -0.30000 10.07918 0.9219023585 2.4549613936    0.916  1.783  3.6547  2.188    3  0.000  0.479     0.00     0.00     0.00     0.00     0.00 -1 -1.99e-11      0.00 7.170e-01 2.755e-01 1.181e-03 5.106e-04 3.293e-03 -1.000 7.489e-03 0.313 0.454 1.028 -0.271
0.0075779 -0.30000 10.07918 0.9219911098 2.4549837902    0.916  1.829  3.6519  2.131    3  0.000  0.479     0.00     0.00     0.00     0.00     0.00 -1 -2.38e-11      0.00 7.170e-01 2.755e-01 1.181e-03 5.106e-04 3.293e-03 -1.000 7.489e-03 0.198 0.349 0.933 -0.383
0.0075779 -0.30000 10.07918 0.9220716953 2.4550041218    0.916  1.874  3.6491  2.074    3  0.000  0.479     0.00     0.00     0.00     0.00     0.00 -1 -2.84e-11      0.00 7.170e-01 2.755e-01 1.181e-03 5.107e-04 3.293e-03 -1.000 7.489e-03 0.084 0.247 0.841 -0.492
0.0075779 -0.30000 10.07918 0.9221451879 2.4550226603    0.916  1.919  3.6462  2.017    3  0.000  0.479     0.00     0.00     0.00     0.00     0.00 -1 -3.37e-11      0.00 7.170e-01 2.755e-01 1.181e-03 5.108e-04 3.293e-03 -1.000 7.489e-03 -0.028 0.148 0.752 -0.599
0.0075779 -0.30000 10.07918 0.9222120643 2.4550395269    0.915  1.963  3.6434  1.962    3  0.000  0.479     0.00     0.00     0.00     0.00     0.00 -1 -3.98e-11      0.00 7.170e-01 2.755e-01 1.181e-03 5.108e-04 3.293e-03 -1.000 7.489e-03 -0.138 0.051 0.665 -0.704
